input_smiles,smiles,tanimoto,MW,LogP,TPSA,HBD,HBA,QED
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=O)CN=C(c2ccccc2C)c2cc(Cl)ccc21,0.8,383.9230000000002,4.174220000000004,35.91,0,3,0.7499132871534546
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,Fc1ccc2c(c1)C(c1ccccc1F)=NCC(=S)N2CC(F)(F)F,0.8,370.346,4.511900000000002,15.6,0,2,0.5709661949380004
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,C=NCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0.7966,318.34,2.27898,86.64999999999999,0,5,0.690509324535716
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,C=BCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0.7966,315.145,1.7145799999999995,74.28999999999999,0,4,0.6870862308681862
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CP1,0.7966,406.77000000000004,2.119,91.75999999999999,0,7,0.7051891372118632
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(O)ccc1-2,0.7963,301.302,1.3401999999999998,84.66000000000001,1,5,0.8461415483126773
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ccccc1C1=NCc2cnc(C)n2-c2ccc(Cl)cc21,0.7959,321.8110000000001,4.493540000000004,30.18,0,2,0.6490255731260901
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2O)=NC1O,0.7955,302.717,2.1535000000000006,81.92,3,4,0.754706157857875
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2F)=NC1O,0.7955,304.708,2.587000000000001,61.69,2,3,0.8504208853296066
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,O=C1Nc2ccc(O)cc2C(c2ccccc2Cl)=NC1O,0.7955,302.717,2.1535000000000006,81.92,3,4,0.7059976943751842
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(OC1c2nccnc2C(=O)N1c1ccc(Cl)cn1)N1CCN(CCl)CC1,0.7931,423.2600000000002,2.1345,91.75999999999999,0,7,0.5518708992290573
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,C=CN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.7931,385.87000000000006,4.128500000000003,35.91,0,3,0.7491745108781022
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21)SC,0.7931,405.92600000000016,4.2630000000000035,35.91,0,4,0.6733831189449448
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=O)CN=C(c2cccpc2F)c2cc(Cl)ccc21,0.7931,405.84100000000007,4.585000000000004,35.91,0,3,0.7045887866454289
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(C=O)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.7931,387.84200000000016,3.1414000000000026,52.980000000000004,0,3,0.7148825788259406
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,COC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0.7925,289.266,1.3836,64.43,0,4,0.7440516124019296
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Bc1ccc2c(c1)C(c1ccccc1Cl)=NCc1nnc(C)n1-2,0.7917,320.59200000000004,1.8385199999999995,43.07,0,3,0.6421807768041944
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1P)=NC2,0.7917,340.7540000000001,3.0805200000000017,43.07,0,3,0.6388953832940472
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1O)=NC2,0.7917,324.7710000000001,3.2857200000000013,63.3,1,4,0.7467906209395873
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1S)=NC2,0.7917,340.83900000000006,3.8688200000000013,43.07,1,4,0.6832825040293166
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Cc1nnc2n1-c1ccc(O)cc1C(c1ccccc1Cl)=NC2,0.7917,324.771,3.285720000000002,63.3,1,4,0.7467906209395874
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Cc1nnc2n1-c1ccc(N)cc1C(c1ccccc1Cl)=NC2,0.7917,323.7870000000001,3.162320000000001,69.09,1,4,0.6992820834960316
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Cc1nnc2n1-c1ccc(S)cc1C(c1ccccc1Cl)=NC2,0.7917,340.8390000000001,3.8688200000000013,43.07,1,4,0.6832825040293166
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Cc1nnc2n1-c1ccc(P)cc1C(c1ccccc1Cl)=NC2,0.7917,340.7540000000001,3.0805200000000017,43.07,0,3,0.6388953832940472
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Br)=NC2,0.7917,387.66800000000006,4.342620000000002,43.07,0,3,0.6230949602029641
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Bc1ccccc1C1=NCc2nnc(C)n2-c2ccc(Cl)cc21,0.7917,320.59200000000004,1.83852,43.07,0,3,0.6421807768041944
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,C=BCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0.7895,313.097,0.8474999999999998,64.43,0,4,0.6223322369059081
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(OC1c2nccnc2C(=O)N1c1ccc(Cl)cn1)N1CCNCC1,0.7895,374.7880000000002,1.2257999999999996,100.55,1,7,0.843062948770519
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(N)cn2)CC1,0.7895,369.38500000000016,0.4967999999999998,117.77999999999999,1,8,0.8128763848793005
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(F)cn2)CC1,0.7895,372.3600000000001,1.0536999999999999,91.75999999999999,0,7,0.7781127187424749
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(S)cn2)CC1,0.7895,386.4370000000001,1.2032999999999998,91.75999999999999,1,8,0.7756849184364795
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,FC(F)(F)CN1C(=S)CN=C(c2ccccc2S)c2cc(Cl)ccc21,0.7885,400.8780000000001,5.175800000000003,15.6,1,3,0.5520311807795825
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,Cc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,0.7885,382.838,5.195520000000004,15.6,0,2,0.6636372104859543
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,Oc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,0.7885,384.81,4.5927000000000024,35.830000000000005,1,3,0.7689923939036227
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,FC(F)(F)CN1C(=S)CN=C(c2ccccc2P)c2cc(Cl)ccc21,0.7885,400.7930000000002,4.387500000000003,15.6,0,2,0.5486951104795132
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,CN=C1CN(O)C(c2ccbcc2)=c2cc(Cl)ccc2=N1,0.7872,297.55400000000003,1.1872999999999998,48.19,1,3,0.8593257356011743
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,CN=C1CN(O)C(c2ccpcc2)=c2cc(Cl)ccc2=N1,0.7872,317.716,2.4293000000000005,48.19,1,3,0.8779121560389458
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,Cc1ccc2nc(-c3ccc(C)nc3)c(CC(=O)N(C)C)n2c1,0.7872,308.38500000000005,2.64384,50.5,0,3,0.747200384954064
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(S)ccc21,0.7857,385.5080000000001,3.6402000000000028,35.91,1,4,0.7709427456866655
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,B=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CCN(CC)CC,0.7857,383.7070000000002,3.509000000000002,18.84,0,3,0.7109645872965319
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,Bc1ccccc1C1=NCC(=O)N(CCN(CC)CC)c2ccc(Cl)cc21,0.7857,381.71600000000007,2.1242,35.910000000000004,0,3,0.7187058637284514
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(O)ccc21,0.7857,369.4400000000001,3.057100000000001,56.14,1,4,0.8514655347700494
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(N)ccc21,0.7857,368.45600000000013,2.9337,61.92999999999999,1,4,0.7977068700702219
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=O)CN=C(c2ccccc2S)c2cc(Cl)ccc21,0.7857,401.96300000000014,4.154500000000003,35.91,1,4,0.7377116465890519
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(P)ccc21,0.7857,385.4230000000001,2.8519000000000014,35.91,0,3,0.7172553945966168
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,C=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CCN(CC)CC,0.7857,385.9140000000002,4.992000000000005,18.84,0,3,0.6969731016410599
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=N)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.7857,386.9020000000001,4.455570000000003,42.69,1,3,0.7961908004837209
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=O)CN=C(c2ccccc2P)c2cc(Cl)ccc21,0.7857,401.8780000000001,3.3662000000000027,35.91,0,3,0.6956767380811144
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=O)CN=C(c2ccccc2O)c2cc(Cl)ccc21,0.7857,385.89500000000015,3.5714000000000024,56.14,1,4,0.8265193730459817
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(c1cccnc1F)=NC2,0.7843,326.76200000000006,3.7192200000000017,43.07,0,3,0.6396130002435739
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,Fc1ccccc1C1=NCC(=P)N(CC(F)(F)F)c2ccc(Cl)cc21,0.7843,386.71600000000007,4.971500000000003,15.6,0,1,0.5252883713193836
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CN1,0.7833,389.80300000000005,1.0300999999999998,103.78999999999999,1,8,0.8117844183675611
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)PC1,0.7833,406.77000000000004,2.1189999999999998,91.75999999999999,0,7,0.7051891372118632
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,ON1CC(=NS)N=c2ccc(Cl)cc2=C1c1ccccc1,0.7826,317.80100000000004,2.0642000000000005,48.19,2,4,0.7910575579713527
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,ON1CC(=NP)N=c2ccc(Cl)cc2=C1c1ccccc1,0.7826,317.71600000000007,2.0095,48.19,1,3,0.817991383698196
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(S)ccc1-2,0.7818,317.37,1.9232999999999998,64.43,1,5,0.6788215990564521
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2,0.7818,319.748,2.2880000000000003,64.43,0,4,0.7966555038307888
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(N)ccc1-2,0.7818,300.31800000000004,1.2167999999999997,90.45,1,5,0.664889975992946
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCCCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.7818,344.81700000000006,4.463200000000004,32.67,0,2,0.8053852456692193
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,O=C1Nc2ccccc2C(c2ccccc2Cl)=NC1O,0.7805,286.71799999999996,2.447900000000001,61.69,2,3,0.84572924577293
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Bc1ccc2c(c1)C(c1ccccc1F)=NCc1cnc(C)n1-2,0.78,303.149,1.9292199999999997,30.18,0,2,0.6318568052014435
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,C=NN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.7797,401.81400000000014,1.5538000000000003,104.12,0,8,0.7184038526529477
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CNC1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.7797,402.84200000000016,2.0043999999999995,100.55000000000001,1,7,0.8374104208220534
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,C=BN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.7797,398.6190000000002,0.9893999999999995,91.75999999999999,0,7,0.7119510793385491
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(OC1c2nccnc2C(=O)N1c1ccc(Cl)cn1)N1CCN(CS)CC1,0.7797,420.88200000000023,1.8254999999999995,91.75999999999999,1,8,0.7570290605828944
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2c3ncpnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.7797,406.77000000000015,2.1481000000000003,91.75999999999999,0,7,0.7540803822258885
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(OC1c2nccnc2C(=O)N1c1ccc(Cl)cn1)N1CCN(CBr)CC1,0.7797,467.71100000000024,2.2905999999999995,91.75999999999999,0,7,0.5050512504782767
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2c3nncnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.7797,389.80300000000017,0.9629999999999999,104.65,0,8,0.7475869656782665
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,NCN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.7797,403.8300000000002,0.8543999999999998,117.78,1,8,0.8010210453357709
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,C#[PH]N(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.7797,403.8250000000001,4.167500000000003,35.91,0,3,0.7024517624576981
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCNN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.7797,402.9010000000001,3.5095000000000027,47.94,1,4,0.7208164708584424
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,C=BN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.7797,383.66300000000007,3.0362000000000027,35.91,0,3,0.7189404880163884
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(C#P)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.7797,401.80900000000014,4.312200000000003,35.91,0,3,0.5525364407386332
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2S)=NC1O,0.7778,318.78499999999997,2.7366000000000015,61.69,3,4,0.7080123035069129
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,Cc1ccc2c(c1)C(c1ccccc1Cl)=NC(O)C(=O)N2,0.7778,300.74500000000006,2.756320000000002,61.690000000000005,2,3,0.8504594584202093
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,Nc1ccccc1C1=NC(O)C(=O)Nc2ccc(Cl)cc21,0.7778,301.73300000000006,2.0301,87.71000000000001,3,4,0.7042622415110779
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,O=C1Nc2ccc(P)cc2C(c2ccccc2Cl)=NC1O,0.7778,318.70000000000005,1.9483000000000001,61.69,2,3,0.789512467316805
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2P)=NC1O,0.7778,318.70000000000005,1.9483000000000001,61.69,2,3,0.789512467316805
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,Cc1ccc2c(c1)C(c1ccccc1)=NCc1nnc(C)n1-2,0.7778,288.35400000000004,3.2351400000000012,43.07,0,3,0.6896676644355453
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,C=C1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.7759,385.8110000000001,2.9726000000000017,88.52000000000001,0,6,0.7382377492623978
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(C)CCCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.7759,387.88600000000014,4.004900000000003,35.91,0,3,0.7505075074463576
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CC)CCN1C(=O)CN=C(c2ccncc2F)c2cc(Cl)ccc21,0.7759,388.8740000000001,3.3999000000000024,48.8,0,4,0.7616158239987714
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,Cc1nnc2n1-c1ccc(Cl)cc1C(c1cccnc1)=NC2,0.7755,309.76000000000005,2.9751200000000004,55.96,0,4,0.694151266294487
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0.7736,287.294,2.1897,55.2,0,3,0.7955661143200599
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,FCc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,0.7736,400.82800000000003,5.356600000000004,15.6,0,2,0.5090833076045386
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,Fc1ncccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,0.7736,387.78900000000004,4.4212000000000025,28.490000000000002,0,3,0.4336201728065374
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)CN=C(c2ccpcc2)c2cc(Cl)ccc21,0.7727,302.7010000000001,3.733900000000002,32.67,0,2,0.7897105461225378
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,O=C1Nc2ccc(Cl)cc2C(c2ccbcc2)=NC1O,0.7727,284.511,1.7859999999999996,61.69,2,3,0.8384219013117903
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,O=C1Nc2ccc(Cl)cc2C(c2ccpcc2)=NC1O,0.7727,304.673,3.028000000000002,61.69,2,3,0.85043097642573
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCNOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0.7719,318.308,1.2782999999999998,76.46000000000001,1,5,0.8628238809832528
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCSOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0.7719,335.36,2.421900000000001,64.43,0,5,0.8062046908432476
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,CCN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,0.7708,313.78800000000007,2.2393,48.19,1,3,0.9240968916856583
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,CNN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,0.7708,314.77600000000007,1.3537999999999992,60.22,2,4,0.8228017473074443
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,CPN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,0.7708,331.74300000000005,2.4427000000000003,48.19,1,3,0.8592953416752036
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccncc1F)=NC2,0.7692,326.76200000000006,3.7192200000000017,43.07,0,3,0.6837414254688016
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,Cc1ccc2c(c1)C(c1ccccc1F)=NCC(=S)N2CC(F)(F)F,0.7692,366.38300000000004,4.681220000000002,15.6,0,2,0.5664683812846154
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,Oc1ccc2c(c1)C(c1ccccc1F)=NCC(=S)N2CC(F)(F)F,0.7692,368.355,4.078400000000002,35.830000000000005,1,3,0.6410283813601351
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Br)cc21,0.7692,431.25200000000007,5.135300000000003,15.6,0,2,0.48392441603398983
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,C=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F,0.7692,368.761,5.212500000000002,15.6,0,2,0.6640888723852282
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(P)cc21,0.7692,384.3380000000001,3.8732000000000024,15.6,0,2,0.44385010131367675
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,CCOCC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0.7679,317.32,1.8162000000000003,64.43,0,4,0.8069480943810929
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CC(=O)N(C)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0.7679,291.31399999999996,2.25068,74.28999999999999,0,4,0.7254750757162238
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCCCCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.7679,358.8440000000001,4.853300000000004,32.67,0,2,0.7028135499292302
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN=C1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.7667,400.8260000000002,2.4872000000000005,100.88,0,7,0.767129391173974
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2c3npcnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.7667,406.77000000000015,2.1481000000000003,91.75999999999999,0,7,0.7540803822258885
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CBN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.7667,386.6080000000001,0.8769999999999993,91.75999999999999,0,7,0.7073905031460949
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CC=CN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.7667,399.8970000000001,4.518600000000004,35.91,0,3,0.7155934946179785
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Fc1ccccc1C1=NCc2cnc(S)n2-c2ccc(Cl)cc21,0.7647,343.814,4.304500000000002,30.18,1,3,0.6557732060466932
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1P)=NC2,0.7647,339.7660000000001,3.685520000000002,30.18,0,2,0.6219095579526029
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1O)=NC2,0.7647,323.7830000000001,3.8907200000000017,50.41,1,3,0.7382787709606585
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1S)=NC2,0.7647,339.85100000000006,4.473820000000003,30.18,1,3,0.6511178716724095
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Oc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,0.7647,327.74600000000004,3.721400000000002,50.410000000000004,1,3,0.7402330475975322
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Fc1ccccc1C1=NCc2cnc(P)n2-c2ccc(Cl)cc21,0.7647,343.729,3.516200000000002,30.18,0,2,0.6218045647818127
